order_date_jkt,price_sold_at,order_quantity
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,10
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,4
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,3
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,2
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,1
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,5
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-10-31,561700,6
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,7
2021-11-01,561700,7
2021-11-01,561700,7
2021-11-01,561700,7
2021-11-01,561700,7
2021-11-01,561700,7
2021-11-01,561700,20
2021-11-01,561700,20
2021-11-01,561700,20
2021-11-01,561700,20
2021-11-01,561700,20
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,6
2021-11-01,561700,6
2021-11-01,561700,6
2021-11-01,561700,6
2021-11-01,561700,6
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,3
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,1
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-01,561700,2
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,1
2021-11-02,562200,20
2021-11-02,562200,20
2021-11-02,562200,20
2021-11-02,562200,20
2021-11-03,562200,4
2021-11-03,562200,4
2021-11-03,562200,4
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,2
2021-11-03,562200,2
2021-11-03,562200,2
2021-11-03,562200,2
2021-11-03,562200,2
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,3
2021-11-03,562200,30
2021-11-03,562200,30
2021-11-03,562200,30
2021-11-03,562200,30
2021-11-03,562200,20
2021-11-03,562200,20
2021-11-03,562200,20
2021-11-03,562200,20
2021-11-03,562200,20
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,10
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-03,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,2
2021-11-04,562200,2
2021-11-04,562200,2
2021-11-04,562200,2
2021-11-04,562200,2
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,7
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,1
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-04,562200,20
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,2
2021-11-05,562200,2
2021-11-05,562200,2
2021-11-05,562200,5
2021-11-05,562200,5
2021-11-05,562200,5
2021-11-05,562200,5
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,10
2021-11-05,562200,20
2021-11-05,562200,20
2021-11-05,562200,20
2021-11-05,562200,20
2021-11-05,562200,20
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,7
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-05,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,3
2021-11-06,562200,3
2021-11-06,562200,3
2021-11-06,562200,3
2021-11-06,562200,3
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,30
2021-11-06,562200,30
2021-11-06,562200,30
2021-11-06,562200,30
2021-11-06,562200,30
2021-11-06,562200,10
2021-11-06,562200,10
2021-11-06,562200,10
2021-11-06,562200,10
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,2
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,15
2021-11-06,562200,15
2021-11-06,562200,15
2021-11-06,562200,15
2021-11-06,562200,15
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-06,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,14
2021-11-07,562200,14
2021-11-07,562200,14
2021-11-07,562200,14
2021-11-07,562200,14
2021-11-07,562200,14
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,2
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-07,562200,1
2021-11-08,562200,2
2021-11-08,562200,2
2021-11-08,562200,2
2021-11-08,562200,2
2021-11-08,562200,2
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,1
2021-11-08,562200,10
2021-11-08,562200,10
2021-11-08,562200,10
2021-11-08,562200,10
2021-11-08,562200,10
2021-11-08,562200,40
2021-11-08,562200,40
2021-11-08,562200,40
2021-11-08,562200,40
2021-11-08,562200,4
2021-11-08,562200,4
2021-11-08,562200,4
2021-11-08,562200,4
2021-11-08,562200,3
2021-11-08,562200,3
2021-11-08,562200,3
2021-11-08,562200,3
2021-11-08,562200,3
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,12
2021-11-09,562200,12
2021-11-09,562200,12
2021-11-09,562200,12
2021-11-09,562200,12
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,2
2021-11-09,562200,2
2021-11-09,562200,2
2021-11-09,562200,2
2021-11-09,562200,2
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,5
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-09,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,2
2021-11-10,562200,2
2021-11-10,562200,2
2021-11-10,562200,2
2021-11-10,562200,2
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,5
2021-11-10,562200,5
2021-11-10,562200,5
2021-11-10,562200,5
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,4
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-10,562200,1
2021-11-11,562200,1
2021-11-11,562200,1
2021-11-11,562200,1
2021-11-11,562200,1
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,3
2021-11-11,561800,3
2021-11-11,561800,3
2021-11-11,561800,3
2021-11-11,561800,3
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,10
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-11,561800,1
2021-11-12,561800,7
2021-11-12,561800,7
2021-11-12,561800,7
2021-11-12,561800,7
2021-11-12,561800,7
2021-11-12,561800,5
2021-11-12,561800,5
2021-11-12,561800,5
2021-11-12,561800,5
2021-11-12,561800,5
2021-11-12,561800,5
2021-11-12,561800,5
